Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson,,Customer_Type
S07774,CU1077,C0406,02-09-2024,2,32359,Installment,Brett Lindsey,,Repeating Customer
S07775,CU0642,C0453,24-05-2025,2,26410,Cash,Abigail Jensen,,Repeating Customer
S07776,CU0974,C0197,16-12-2022,1,40464,Cash,Bailey Johnson,,New Customer
S07777,CU1860,C0224,17-07-2025,3,90491,Installment,Thomas Schwartz,,Loyal Customer
S07778,CU0994,C0163,29-11-2022,2,70807,Cash,Bryan Hughes,,Repeating Customer
S07779,CU0540,C0486,05-06-2025,1,72963,Credit,Lisa Cummings,,New Customer
S07780,CU1942,C0251,13-01-2023,2,35042,Credit,Jennifer Phillips,,Repeating Customer
S07781,CU1498,C0214,01-05-2025,3,39477,Credit,Jose Farmer,,Loyal Customer
S07782,CU1284,C0080,11-10-2025,2,46683,Credit,Elizabeth Rosario,,Repeating Customer
S07783,CU1550,C0035,21-02-2024,1,34440,Credit,Edward Hawkins,,New Customer
S07784,CU1432,C0266,31-10-2022,1,60976,Credit,Andre Burgess,,New Customer
S07785,CU0734,C0089,24-12-2023,3,71182,Cash,Jessica Anderson,,Loyal Customer
S07786,CU1424,C0396,26-02-2025,1,57671,Credit,Joann Alvarez,,New Customer
S07787,CU0082,C0158,05-08-2025,2,99535,Cash,Jonathan Nguyen,,Repeating Customer
S07788,CU1973,C0169,20-01-2025,2,31458,Installment,Joseph Turner,,Repeating Customer
S07789,CU0267,C0326,24-04-2024,3,55658,Cash,Shawn Jones,,Loyal Customer
S07790,CU0498,C0246,26-05-2024,3,16627,Credit,Emily Benson,,Loyal Customer
S07791,CU1490,C0147,14-09-2024,1,46181,Cash,Joshua Rocha MD,,New Customer
S07792,CU1812,C0207,12-11-2022,3,39355,Installment,Dr. William Marks,,Loyal Customer
S07793,CU0308,C0216,16-08-2023,2,85370,Credit,Carrie Pierce,,Repeating Customer
S07794,CU1360,C0391,16-09-2025,1,89533,Credit,Linda Green,,New Customer
S07795,CU0972,C0353,02-06-2024,1,51930,Installment,Christopher Schmidt,,New Customer
S07796,CU1492,C0438,23-01-2025,3,19826,Installment,Michael Compton,,Loyal Customer
S07797,CU1336,C0168,12-04-2024,1,91264,Credit,Emily Lee,,New Customer
S07798,CU0484,C0056,24-03-2025,1,31478,Credit,Shawn Villarreal,,New Customer
S07799,CU0184,C0273,16-01-2024,2,36613,Installment,Samuel Lee,,Repeating Customer
S07800,CU0889,C0430,23-07-2025,2,16480,Installment,Jacob Smith,,Repeating Customer
S07801,CU1880,C0233,25-09-2024,1,88927,Installment,Brandy Williams,,New Customer
S07802,CU1971,C0082,01-12-2022,1,46887,Cash,Natalie Perez,,New Customer
S07803,CU0213,C0491,30-05-2023,1,53221,Credit,Matthew Roy,,New Customer
S07804,CU0583,C0142,12-12-2023,1,84850,Installment,Patricia Weaver DVM,,New Customer
S07805,CU0468,C0390,04-05-2023,1,97974,Installment,Jonathan Brown,,New Customer
S07806,CU1922,C0418,23-03-2023,2,15962,Installment,Melissa Buck,,Repeating Customer
S07807,CU0342,C0492,04-08-2023,3,62917,Credit,Jessica Berry,,Loyal Customer
S07808,CU1340,C0267,11-06-2023,2,78704,Credit,Valerie Chang,,Repeating Customer
S07809,CU0233,C0314,04-06-2023,2,81726,Credit,Katherine Pugh,,Repeating Customer
S07810,CU0342,C0442,25-03-2025,3,58526,Credit,Jerome Harris,,Loyal Customer
S07811,CU0143,C0160,12-07-2023,2,22019,Credit,Susan Brown,,Repeating Customer
S07812,CU1596,C0314,23-05-2025,2,49180,Installment,Mikayla Warren,,Repeating Customer
S07813,CU0687,C0377,11-12-2023,3,74517,Cash,William Baker,,Loyal Customer
S07814,CU0791,C0361,09-02-2023,1,26470,Credit,Paul Montgomery,,New Customer
S07815,CU0194,C0291,15-03-2025,1,74352,Cash,Emily Koch,,New Customer
S07816,CU1242,C0108,21-11-2024,1,47670,Installment,Bradley Walton,,New Customer
S07817,CU1899,C0441,05-03-2024,2,20808,Cash,Allison Hart,,Repeating Customer
S07818,CU0431,C0080,02-01-2023,2,59107,Credit,Courtney Arellano,,Repeating Customer
S07819,CU1145,C0036,19-11-2023,2,62529,Installment,Max Erickson,,Repeating Customer
S07820,CU0123,C0302,12-01-2024,3,51238,Installment,Michael Ellis,,Loyal Customer
S07821,CU0611,C0483,30-04-2023,1,48980,Cash,Allen Bowman,,New Customer
S07822,CU1773,C0019,08-04-2023,2,81299,Credit,Shannon Serrano,,Repeating Customer
S07823,CU1210,C0334,16-07-2023,1,40054,Cash,Jose Thomas,,New Customer
S07824,CU0236,C0134,04-12-2024,1,29288,Credit,Ryan Ward,,New Customer
S07825,CU0740,C0179,10-01-2023,2,46109,Cash,Kimberly Anderson,,Repeating Customer
S07826,CU0138,C0007,01-08-2025,3,62483,Credit,Kerry Williams,,Loyal Customer
S07827,CU0851,C0029,15-12-2022,2,24057,Cash,Natalie Boone,,Repeating Customer
S07828,CU0714,C0155,20-01-2025,3,28906,Credit,Randy Sanchez,,Loyal Customer
S07829,CU0716,C0325,29-07-2025,2,84348,Cash,Jasmine Walters,,Repeating Customer
S07830,CU0739,C0005,08-07-2025,1,36761,Credit,Joseph Garza,,New Customer
S07831,CU0466,C0454,11-01-2024,2,48242,Installment,William Reid,,Repeating Customer
S07832,CU1913,C0255,11-05-2025,2,51335,Installment,Mary Nichols,,Repeating Customer
S07833,CU0272,C0391,22-04-2025,1,74370,Installment,Laura Hartman,,New Customer
S07834,CU1426,C0463,06-01-2023,3,20754,Cash,Christine Perry,,Loyal Customer
S07835,CU0993,C0418,13-11-2022,3,66247,Cash,Elizabeth Sanchez,,Loyal Customer
S07836,CU1446,C0163,13-10-2023,3,18563,Installment,Heather Carlson,,Loyal Customer
S07837,CU0022,C0028,23-07-2024,2,65389,Credit,Ronald Thompson,,Repeating Customer
S07838,CU1198,C0041,13-11-2024,1,55042,Cash,Denise Bird,,New Customer
S07839,CU1363,C0010,13-09-2023,2,24425,Credit,Kathryn Riley,,Repeating Customer
S07840,CU1613,C0485,18-11-2024,1,57920,Cash,Angela Fuentes,,New Customer
S07841,CU1502,C0329,24-11-2023,2,45116,Cash,Stephanie Fowler,,Repeating Customer
S07842,CU0406,C0068,07-01-2024,2,18450,Installment,Anthony Lopez,,Repeating Customer
S07843,CU1733,C0357,30-03-2025,1,38039,Cash,Sean Mason,,New Customer
S07844,CU0051,C0022,31-01-2025,3,33909,Installment,Bradley Hill,,Loyal Customer
S07845,CU0578,C0143,19-03-2023,2,80522,Credit,Maria Lopez,,Repeating Customer
S07846,CU1342,C0457,05-12-2024,3,59143,Cash,Sarah Zimmerman,,Loyal Customer
S07847,CU1369,C0441,15-01-2025,1,96042,Installment,Sharon Cooper,,New Customer
S07848,CU0420,C0453,29-02-2024,2,75935,Installment,Sarah Jenkins,,Repeating Customer
S07849,CU1223,C0262,16-10-2024,3,23367,Credit,Amy Mccoy,,Loyal Customer
S07850,CU1084,C0410,28-11-2024,2,64031,Cash,John Kirk,,Repeating Customer
S07851,CU0089,C0227,10-03-2023,3,32095,Credit,Gary English,,Loyal Customer
S07852,CU1575,C0080,26-01-2024,3,47671,Installment,John Li,,Loyal Customer
S07853,CU0020,C0263,21-09-2023,2,88254,Installment,Amy Carter,,Repeating Customer
S07854,CU1928,C0068,19-02-2024,1,34409,Cash,Steven Walsh,,New Customer
S07855,CU1687,C0114,19-08-2025,2,56013,Cash,Matthew Giles,,Repeating Customer
S07856,CU1557,C0299,24-11-2024,2,36526,Credit,Beth Hanson,,Repeating Customer
S07857,CU0456,C0262,31-10-2024,3,46466,Cash,Jerome Fowler,,Loyal Customer
S07858,CU0965,C0058,25-05-2024,2,32924,Cash,Daniel Ramos,,Repeating Customer
S07859,CU1722,C0307,26-06-2024,1,56935,Cash,Clarence Ross,,New Customer
S07860,CU1347,C0251,16-01-2025,3,85389,Cash,Hannah White,,Loyal Customer
S07861,CU1814,C0500,16-06-2024,1,36131,Cash,Michael Walker,,New Customer
S07862,CU0947,C0349,23-10-2025,1,49859,Credit,Kathryn Lucas,,New Customer
S07863,CU0419,C0280,06-10-2025,2,86311,Credit,Troy Chambers,,Repeating Customer
S07864,CU1674,C0457,24-07-2024,1,80376,Credit,Clayton Ramirez,,New Customer
S07865,CU0371,C0136,27-03-2024,2,40711,Credit,Brian Parsons,,Repeating Customer
S07866,CU1830,C0409,29-07-2023,2,24844,Installment,Bradley Vega,,Repeating Customer
S07867,CU1082,C0115,27-03-2023,3,83147,Credit,Daniel Lewis,,Loyal Customer
S07868,CU1424,C0309,26-10-2025,3,92908,Installment,Harold Brown,,Loyal Customer
S07869,CU1801,C0060,13-05-2024,3,94825,Cash,Abigail Munoz,,Loyal Customer
S07870,CU1543,C0328,08-05-2023,2,40121,Installment,Lauren Davies,,Repeating Customer
S07871,CU0739,C0417,14-12-2023,1,53457,Credit,Edward Rodriguez,,New Customer
S07872,CU1170,C0324,14-06-2023,1,23711,Installment,Mary Wright,,New Customer
S07873,CU0617,C0459,07-12-2022,1,30701,Installment,Jamie Edwards,,New Customer
S07874,CU0501,C0446,04-05-2025,1,99025,Installment,Mark Robinson,,New Customer
S07875,CU0125,C0048,22-09-2024,2,74459,Cash,Mary Peterson,,Repeating Customer
S07876,CU1048,C0241,10-07-2024,1,83082,Credit,Mrs. Ashley Swanson,,New Customer
S07877,CU1269,C0165,12-08-2023,2,50866,Cash,Barbara Turner,,Repeating Customer
S07878,CU0773,C0277,25-10-2024,3,63664,Credit,Stephanie Rodriguez,,Loyal Customer
S07879,CU1616,C0011,17-11-2022,2,82508,Cash,Jennifer Gray,,Repeating Customer
S07880,CU0174,C0293,14-09-2023,1,25105,Credit,Matthew Rivers,,New Customer
S07881,CU1499,C0270,06-05-2025,2,68517,Credit,Tara Thomas,,Repeating Customer
S07882,CU0837,C0041,20-03-2025,3,43159,Cash,Mr. Michael Kemp,,Loyal Customer
S07883,CU1459,C0128,23-06-2024,3,51065,Credit,Douglas Mccoy,,Loyal Customer
S07884,CU0995,C0105,04-10-2025,1,71338,Cash,Gabriela Hinton,,New Customer
S07885,CU0838,C0120,03-11-2024,3,62345,Installment,Tina Davis,,Loyal Customer
S07886,CU0337,C0138,05-07-2025,1,77093,Credit,Charles Williamson,,New Customer
S07887,CU1593,C0254,23-03-2024,3,80768,Cash,Edwin Wang,,Loyal Customer
S07888,CU0032,C0054,16-02-2023,3,48800,Credit,Richard Lawson,,Loyal Customer
S07889,CU1257,C0371,23-01-2023,3,33287,Cash,Maria Lewis,,Loyal Customer
S07890,CU1640,C0326,15-01-2023,1,74869,Cash,Teresa Moses,,New Customer
S07891,CU1875,C0378,07-09-2023,3,74695,Credit,Christopher Owens,,Loyal Customer
S07892,CU1087,C0037,14-09-2024,1,32272,Cash,Barbara Blevins,,New Customer
S07893,CU0392,C0319,29-03-2023,1,33141,Credit,Richard Richards,,New Customer
S07894,CU0238,C0490,19-12-2022,3,98227,Installment,Jason Morrison,,Loyal Customer
S07895,CU0751,C0284,25-05-2024,1,72624,Cash,James Bailey,,New Customer
S07896,CU0645,C0322,04-03-2025,1,97189,Cash,Heather Lawrence,,New Customer
S07897,CU0517,C0313,05-08-2023,2,59285,Credit,Caitlin Dunn,,Repeating Customer
S07898,CU0336,C0400,23-08-2025,2,56200,Installment,Stephen Duke,,Repeating Customer
S07899,CU1081,C0064,10-02-2025,3,85436,Installment,Noah Gaines,,Loyal Customer
S07900,CU1116,C0321,01-12-2024,3,89832,Credit,James Ball,,Loyal Customer
S07901,CU0011,C0390,29-07-2025,2,34433,Cash,Christine Caldwell,,Repeating Customer
S07902,CU0081,C0367,05-02-2023,3,76379,Credit,Brianna Liu,,Loyal Customer
S07903,CU0975,C0143,28-02-2025,1,56117,Installment,Heather Robbins,,New Customer
S07904,CU1630,C0333,28-08-2023,2,72118,Cash,Adam Sweeney,,Repeating Customer
S07905,CU1984,C0198,21-07-2024,1,19038,Credit,John Hill,,New Customer
S07906,CU1752,C0255,15-11-2024,1,35825,Installment,Terri Hughes,,New Customer
S07907,CU0004,C0371,16-12-2024,1,95440,Credit,Nicole Reid,,New Customer
S07908,CU0068,C0183,29-10-2025,1,72794,Cash,Francisco Vaughan,,New Customer
S07909,CU0695,C0028,06-05-2025,2,98658,Installment,Alexis Lee,,Repeating Customer
S07910,CU1621,C0118,30-11-2024,1,39024,Credit,Caitlyn Harding,,New Customer
S07911,CU0540,C0094,14-05-2023,2,85910,Credit,Eddie Walls,,Repeating Customer
S07912,CU0168,C0399,19-01-2023,3,79890,Credit,Ronnie Hardy,,Loyal Customer
S07913,CU0754,C0013,02-07-2023,1,69153,Installment,Holly Morgan,,New Customer
S07914,CU0795,C0427,25-11-2022,3,61555,Cash,Anthony Harris,,Loyal Customer
S07915,CU0983,C0044,15-05-2025,3,94993,Credit,Daniel Fitzgerald,,Loyal Customer
S07916,CU0401,C0336,28-06-2025,2,32762,Credit,Terry Rodriguez,,Repeating Customer
S07917,CU1700,C0379,20-09-2024,3,36527,Credit,James Barker,,Loyal Customer
S07918,CU0849,C0195,26-09-2024,1,78982,Credit,Catherine Knapp,,New Customer
S07919,CU1812,C0171,29-11-2024,1,58422,Credit,Ashley Rose,,New Customer
S07920,CU0098,C0038,19-03-2024,1,38360,Credit,Sara Page,,New Customer
S07921,CU0339,C0016,13-07-2023,1,85390,Credit,Ashley Lynn,,New Customer
S07922,CU0602,C0082,11-05-2023,2,35229,Cash,Benjamin Lara,,Repeating Customer
S07923,CU0240,C0434,29-06-2025,1,18291,Credit,Christopher Palmer,,New Customer
S07924,CU1694,C0220,19-07-2025,2,28554,Installment,David Collins,,Repeating Customer
S07925,CU1773,C0329,01-12-2024,1,42270,Credit,Angela White,,New Customer
S07926,CU0186,C0358,05-04-2024,1,16904,Cash,Keith Anderson,,New Customer
S07927,CU0815,C0346,07-06-2023,2,18396,Credit,Christopher Cox,,Repeating Customer
S07928,CU0788,C0179,15-12-2023,1,79578,Cash,Christopher Anderson,,New Customer
S07929,CU0636,C0378,12-02-2023,1,22261,Cash,Ian Davis,,New Customer
S07930,CU0663,C0426,26-02-2023,1,99557,Cash,Bradley Fields,,New Customer
S07931,CU0612,C0134,12-02-2025,2,27023,Cash,Andrea Fletcher,,Repeating Customer
S07932,CU1141,C0049,07-10-2025,3,68348,Cash,Jacqueline Duncan,,Loyal Customer
S07933,CU1102,C0175,22-01-2023,2,45465,Credit,Tara Reynolds,,Repeating Customer
S07934,CU0578,C0143,30-04-2023,1,34071,Credit,Joshua Harris,,New Customer
S07935,CU0855,C0143,11-11-2022,2,49940,Cash,Michael Edwards,,Repeating Customer
S07936,CU0924,C0366,10-09-2024,3,65573,Installment,Jeffery Ryan,,Loyal Customer
S07937,CU1625,C0365,29-11-2022,3,90486,Cash,Kimberly Logan,,Loyal Customer
S07938,CU1793,C0061,28-12-2022,3,83167,Credit,Gregory Salazar,,Loyal Customer
S07939,CU0020,C0189,31-12-2023,1,26912,Cash,Fred Abbott,,New Customer
S07940,CU1724,C0275,10-11-2024,3,54962,Cash,Tony Jennings,,Loyal Customer
S07941,CU0982,C0122,18-03-2025,1,19449,Cash,Lindsey Gordon,,New Customer
S07942,CU1476,C0495,11-05-2024,3,21070,Installment,Christina Ray,,Loyal Customer
S07943,CU1265,C0363,14-10-2025,2,90102,Cash,Brittney Sanders,,Repeating Customer
S07944,CU1569,C0467,25-03-2025,2,69543,Cash,Richard Harris,,Repeating Customer
S07945,CU0398,C0198,26-12-2022,1,41678,Cash,Jerry Bailey,,New Customer
S07946,CU1819,C0180,11-07-2024,1,99827,Installment,Ann Smith,,New Customer
S07947,CU0129,C0302,19-08-2025,3,51106,Cash,Daniel Brown,,Loyal Customer
S07948,CU0761,C0040,16-01-2025,1,33823,Credit,Rebecca Brown,,New Customer
S07949,CU0451,C0208,28-01-2023,3,42230,Installment,Meghan Davis,,Loyal Customer
S07950,CU1574,C0048,22-07-2024,2,30333,Cash,Phyllis Wallace,,Repeating Customer
S07951,CU0498,C0397,01-02-2024,3,44135,Installment,Charles Saunders,,Loyal Customer
S07952,CU1867,C0398,21-01-2024,2,96493,Credit,Jacqueline Nelson,,Repeating Customer
S07953,CU1532,C0399,26-01-2023,1,69295,Cash,Courtney Brown,,New Customer
S07954,CU0346,C0469,04-06-2024,3,38988,Cash,Christopher Wang,,Loyal Customer
S07955,CU1885,C0430,13-04-2024,2,70315,Installment,Darlene Bridges,,Repeating Customer
S07956,CU0729,C0161,14-12-2023,2,90526,Installment,Danielle Hart,,Repeating Customer
S07957,CU0973,C0194,30-05-2024,2,22027,Credit,Wendy Pitts,,Repeating Customer
S07958,CU1395,C0485,16-09-2024,1,23807,Credit,Jennifer Williams,,New Customer
S07959,CU0911,C0271,04-06-2024,1,49894,Credit,Alyssa Tucker,,New Customer
S07960,CU0913,C0218,14-02-2024,2,71041,Cash,Amanda Meza,,Repeating Customer
S07961,CU0669,C0492,31-07-2023,3,57440,Credit,Peter Smith,,Loyal Customer
S07962,CU0745,C0277,29-09-2024,1,91887,Credit,Zachary Roberts,,New Customer
S07963,CU0969,C0238,02-01-2025,2,93598,Credit,Kimberly George,,Repeating Customer
S07964,CU1257,C0090,07-07-2024,3,15127,Cash,Stephanie Stone,,Loyal Customer
S07965,CU1753,C0135,31-05-2025,2,19065,Cash,Courtney Washington,,Repeating Customer
S07966,CU0457,C0022,24-10-2025,3,55013,Installment,Charles Rogers,,Loyal Customer
S07967,CU1874,C0385,12-07-2024,1,47308,Credit,Jennifer Smith,,New Customer
S07968,CU0880,C0214,22-06-2024,3,23365,Installment,Cory Leonard,,Loyal Customer
S07969,CU0116,C0241,09-05-2024,1,91010,Cash,Rhonda Ford,,New Customer
S07970,CU0987,C0417,08-04-2025,1,47214,Cash,Sally Giles,,New Customer
S07971,CU1975,C0328,15-11-2024,2,81532,Installment,Rachel Martinez,,Repeating Customer
S07972,CU1273,C0345,20-04-2024,3,19397,Cash,Caitlin Winters,,Loyal Customer
S07973,CU0750,C0082,17-07-2024,3,72874,Cash,Nicole Huff,,Loyal Customer
S07974,CU0905,C0069,12-02-2024,3,70737,Credit,Donald Sullivan,,Loyal Customer
S07975,CU1893,C0054,26-06-2023,2,70975,Cash,Erin Bishop,,Repeating Customer
S07976,CU1807,C0220,08-04-2023,2,81092,Cash,Michael Lucas,,Repeating Customer
S07977,CU0799,C0399,05-12-2022,3,31946,Installment,Mark Giles,,Loyal Customer
S07978,CU1717,C0303,28-05-2024,3,45125,Installment,Linda Cook,,Loyal Customer
S07979,CU0695,C0153,29-09-2025,2,85363,Credit,Sandy Holmes,,Repeating Customer
S07980,CU0105,C0276,07-07-2024,2,15873,Cash,Megan Mcmahon,,Repeating Customer
S07981,CU1049,C0149,12-05-2024,3,93783,Installment,Courtney Johnston,,Loyal Customer
S07982,CU0275,C0358,25-03-2023,3,93838,Cash,Donald Mckinney,,Loyal Customer
S07983,CU0758,C0280,14-11-2022,3,66563,Credit,Allen Brown,,Loyal Customer
S07984,CU0963,C0175,25-05-2023,3,90181,Installment,Bill Williams,,Loyal Customer
S07985,CU0091,C0439,06-12-2022,2,73071,Cash,Steven White,,Repeating Customer
S07986,CU0833,C0431,16-06-2025,3,35871,Installment,Thomas Green,,Loyal Customer
S07987,CU1316,C0293,14-08-2023,2,79619,Installment,Tammy Herrera,,Repeating Customer
S07988,CU0683,C0298,11-03-2024,2,84816,Cash,Aaron Watkins,,Repeating Customer
S07989,CU1418,C0045,21-12-2024,2,32672,Credit,George Liu,,Repeating Customer
S07990,CU1131,C0457,13-10-2025,1,27823,Cash,Donna Landry,,New Customer
S07991,CU0701,C0206,08-07-2024,1,80275,Cash,Eric Browning,,New Customer
S07992,CU1450,C0383,02-10-2023,2,62209,Credit,Joanna Wolf,,Repeating Customer
S07993,CU1614,C0047,08-04-2025,3,59113,Cash,Shannon Perry,,Loyal Customer
S07994,CU1425,C0397,11-06-2023,1,91828,Credit,Michael Reeves,,New Customer
S07995,CU0744,C0386,20-01-2025,2,65557,Installment,Heather Allen,,Repeating Customer
S07996,CU1157,C0133,23-11-2024,3,55591,Installment,Monique Yang,,Loyal Customer
S07997,CU0166,C0042,26-02-2023,3,37762,Cash,Courtney Campbell,,Loyal Customer
S07998,CU0767,C0362,23-12-2024,1,76655,Installment,Amy Underwood,,New Customer
S07999,CU1394,C0456,22-09-2024,2,72514,Credit,Christopher Robinson,,Repeating Customer
S08000,CU0132,C0325,10-11-2023,3,37224,Installment,Shelby Ramirez,,Loyal Customer
S08001,CU1566,C0152,31-01-2025,3,61232,Credit,Joshua Sims,,Loyal Customer
S08002,CU0517,C0073,02-04-2023,1,37149,Credit,Walter Sharp,,New Customer
S08003,CU0077,C0377,02-02-2025,2,47377,Installment,Kevin Peterson,,Repeating Customer
S08004,CU0624,C0350,19-07-2025,2,57481,Installment,James Mitchell,,Repeating Customer
S08005,CU0718,C0376,22-03-2023,1,25529,Cash,Michele Castro,,New Customer
S08006,CU0561,C0447,29-07-2024,3,97386,Cash,James Kelly,,Loyal Customer
S08007,CU1772,C0051,29-12-2022,1,93066,Credit,Keith Shaffer,,New Customer
S08008,CU1491,C0370,09-08-2025,1,94308,Credit,Hannah Wilkinson,,New Customer
S08009,CU1243,C0336,15-12-2024,1,85849,Installment,Eric Yu,,New Customer
S08010,CU1833,C0080,27-09-2023,2,21421,Credit,Jennifer Howell,,Repeating Customer
S08011,CU0916,C0308,18-09-2024,2,76258,Credit,Mary Roberson,,Repeating Customer
S08012,CU1761,C0381,30-08-2023,1,52723,Credit,Deborah James MD,,New Customer
S08013,CU0642,C0224,06-04-2023,3,72073,Installment,Justin Ramirez,,Loyal Customer
S08014,CU0960,C0182,07-07-2024,1,38614,Credit,Gregory Hill,,New Customer
S08015,CU1484,C0068,30-01-2023,2,76863,Installment,Brandon Nelson,,Repeating Customer
S08016,CU1034,C0444,13-10-2025,2,57727,Credit,Dr. Christian Mcneil,,Repeating Customer
S08017,CU1129,C0358,27-11-2024,2,62842,Cash,Nicole Wells,,Repeating Customer
S08018,CU1355,C0004,06-09-2024,1,76932,Installment,Vincent Harrison,,New Customer
S08019,CU1804,C0269,07-10-2024,2,89817,Credit,Brittany Compton,,Repeating Customer
S08020,CU0746,C0185,09-10-2024,1,82497,Cash,Rebecca Hamilton,,New Customer
S08021,CU0472,C0308,01-06-2023,1,27960,Installment,Alan Patton,,New Customer
S08022,CU0426,C0098,17-08-2024,1,21841,Installment,Zachary Holden,,New Customer
S08023,CU1446,C0060,07-05-2024,3,26297,Credit,John Delgado,,Loyal Customer
S08024,CU0716,C0429,02-04-2023,2,34665,Cash,William Silva,,Repeating Customer
S08025,CU0571,C0110,23-12-2024,3,19429,Installment,Michelle Smith,,Loyal Customer
S08026,CU1511,C0281,02-07-2023,1,67927,Cash,Susan Olson,,New Customer
S08027,CU0256,C0360,05-11-2022,1,24827,Cash,Christopher Shah,,New Customer
S08028,CU1286,C0027,18-06-2023,1,66895,Credit,Randy Chaney,,New Customer
S08029,CU0815,C0349,25-10-2025,3,69083,Credit,William Richmond,,Loyal Customer
S08030,CU1122,C0455,04-10-2024,3,18542,Cash,Anthony Burton,,Loyal Customer
S08031,CU1168,C0285,01-07-2024,1,72670,Cash,Paul Hayes,,New Customer
S08032,CU1058,C0085,13-10-2023,3,69361,Cash,Jessica Hunter,,Loyal Customer
S08033,CU0977,C0322,05-08-2024,3,59542,Installment,Brenda Williams,,Loyal Customer
S08034,CU0869,C0414,19-03-2024,3,53236,Cash,Olivia Roberts,,Loyal Customer
S08035,CU0450,C0003,17-12-2024,1,24856,Cash,Benjamin Spears,,New Customer
S08036,CU0936,C0159,13-12-2023,1,90694,Cash,Paula Berg MD,,New Customer
S08037,CU1423,C0085,27-05-2025,3,53614,Credit,Emily Harrington,,Loyal Customer
S08038,CU0095,C0414,03-09-2025,1,40613,Installment,Kelsey Brewer,,New Customer
S08039,CU0836,C0293,11-12-2024,1,58833,Installment,Lisa Simon,,New Customer
S08040,CU0209,C0265,24-11-2023,2,99408,Credit,David Smith,,Repeating Customer
